year,type,cases,approved,rate_approved,refused,rate_refused,dismissed,court_order,rate_court_order,penalties,avg_penalties,legal_proceedings,category
2023,О признании движимой вещи бесхозяйной и признании права муниципальной собственности на бесхозяйную недвижимую вещь,35348.0,34993.0,0.9899569989815548,355.0,0.0100430010184451,557.0,0.0,0.0,2219.0,0.0,Гражданское,Особое производство
2019,О признании движимой вещи бесхозяйной и признании права муниципальной собственности на бесхозяйную недвижимую вещь,22902.0,22403.0,0.978211509911798,499.0,0.0217884900882019,385.0,0.0,0.0,6257.0,0.0,Гражданское,Особое производство
2018,О признании движимой вещи бесхозяйной и признании права муниципальной собственности на бесхозяйную недвижимую вещь,24759.0,24437.0,0.9869946282160024,322.0,0.0130053717839977,415.0,0.0,0.0,35.0,0.0,Гражданское,Особое производство
2020,О признании движимой вещи бесхозяйной и признании права муниципальной собственности на бесхозяйную недвижимую вещь,24581.0,24303.0,0.9886904519751027,278.0,0.0113095480248972,,0.0,0.0,1713.0,0.0,Гражданское,Особое производство
2022,О признании движимой вещи бесхозяйной и признании права муниципальной собственности на бесхозяйную недвижимую вещь,33150.0,32871.0,0.9915837104072398,279.0,0.0084162895927601,403.0,0.0,0.0,46.0,0.0,Гражданское,Особое производство
2021,О признании движимой вещи бесхозяйной и признании права муниципальной собственности на бесхозяйную недвижимую вещь,26005.0,25748.0,0.9901172851374735,257.0,0.0098827148625264,294.0,0.0,0.0,804.0,0.0,Гражданское,Особое производство
2023,О восстановлении прав по утраченным ценным бумагам на предъявителя или ордерным ценным бумагам,33.0,33.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2019,О восстановлении прав по утраченным ценным бумагам на предъявителя или ордерным ценным бумагам,289.0,287.0,0.9930795847750864,2.0,0.0069204152249134,39.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2018,О восстановлении прав по утраченным ценным бумагам на предъявителя или ордерным ценным бумагам,594.0,584.0,0.9831649831649832,10.0,0.0168350168350168,104.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2020,О восстановлении прав по утраченным ценным бумагам на предъявителя или ордерным ценным бумагам,69.0,67.0,0.9710144927536232,2.0,0.0289855072463768,11.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2022,О восстановлении прав по утраченным ценным бумагам на предъявителя или ордерным ценным бумагам,49.0,43.0,0.8775510204081632,6.0,0.1224489795918367,12.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2021,О восстановлении прав по утраченным ценным бумагам на предъявителя или ордерным ценным бумагам,66.0,63.0,0.9545454545454546,3.0,0.0454545454545454,2.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2023,Жалобы на нотариальные действия и отказ в их совершении,6364.0,498.0,0.0782526712759271,5866.0,0.921747328724073,151.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2019,Жалобы на нотариальные действия и отказ в их совершении,758.0,148.0,0.1952506596306068,610.0,0.8047493403693932,74.0,0.0,0.0,0.0,0.0,Гражданское,Особое производство
2018,Жалобы на нотариальные действия и отказ в их совершении,585.0,179.0,0.305982905982906,406.0,0.694017094017094,97.0,0.0,0.0,82.0,0.0,Гражданское,Особое производство
